2023-12-24 20:28:28.241 ,9128283H1,99-001,10000000,20000000,99-00+,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-231,10000000,20000000,99-233,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-232,20000000,40000000,99-23+,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-233,10000000,20000000,99-236,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-23+,20000000,40000000,99-240,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-235,10000000,20000000,99-241,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-236,20000000,40000000,99-241,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-237,10000000,20000000,99-241,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-240,20000000,40000000,99-242,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-241,10000000,20000000,99-24+,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-242,20000000,40000000,99-246,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-243,10000000,20000000,99-247,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-24+,20000000,40000000,99-247,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-245,10000000,20000000,99-247,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-246,20000000,40000000,99-250,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-247,10000000,20000000,99-252,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-250,20000000,40000000,99-25+,20000000,40000000,
2023-12-24 20:28:28.249 ,9128283H1,99-251,10000000,20000000,99-255,10000000,20000000,
2023-12-24 20:28:28.249 ,9128283H1,99-252,20000000,40000000,99-255,20000000,40000000,
2023-12-24 20:28:28.250 ,9128283H1,99-253,10000000,20000000,99-255,10000000,20000000,
2023-12-24 20:28:28.250 ,9128283H1,99-25+,20000000,40000000,99-256,20000000,40000000,
2023-12-24 20:28:28.250 ,9128283H1,99-255,10000000,20000000,99-260,10000000,20000000,
2023-12-24 20:28:28.250 ,9128283H1,99-256,20000000,40000000,99-262,20000000,40000000,
2023-12-24 20:28:28.250 ,9128283H1,99-257,10000000,20000000,99-263,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-260,20000000,40000000,99-263,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-261,10000000,20000000,99-263,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-262,20000000,40000000,99-26+,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-263,10000000,20000000,99-266,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-26+,20000000,40000000,99-270,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-265,10000000,20000000,99-271,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-266,20000000,40000000,99-271,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-267,10000000,20000000,99-271,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-270,20000000,40000000,99-272,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-271,10000000,20000000,99-27+,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-272,20000000,40000000,99-276,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-273,10000000,20000000,99-277,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-27+,20000000,40000000,99-277,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-275,10000000,20000000,99-277,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-276,20000000,40000000,99-280,20000000,40000000,
2023-12-24 20:28:28.253 ,9128283H1,99-277,10000000,20000000,99-282,10000000,20000000,
2023-12-24 20:28:28.253 ,9128283H1,99-280,20000000,40000000,99-28+,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-281,10000000,20000000,99-285,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-282,20000000,40000000,99-285,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-283,10000000,20000000,99-285,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-28+,20000000,40000000,99-286,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-285,10000000,20000000,99-290,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-286,20000000,40000000,99-292,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-287,10000000,20000000,99-293,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-290,20000000,40000000,99-293,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-291,10000000,20000000,99-293,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-292,20000000,40000000,99-29+,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-293,10000000,20000000,99-296,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-29+,20000000,40000000,99-300,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-295,10000000,20000000,99-301,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-296,20000000,40000000,99-301,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-297,10000000,20000000,99-301,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-300,20000000,40000000,99-302,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-301,10000000,20000000,99-30+,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-302,20000000,40000000,99-306,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-303,10000000,20000000,99-307,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-30+,20000000,40000000,99-307,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-305,10000000,20000000,99-307,10000000,20000000,
2023-12-24 20:28:28.254 ,9128283H1,99-306,20000000,40000000,99-310,20000000,40000000,
2023-12-24 20:28:28.254 ,9128283H1,99-307,10000000,20000000,99-312,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,99-310,20000000,40000000,99-31+,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,99-311,10000000,20000000,99-315,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,99-312,20000000,40000000,99-315,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,99-313,10000000,20000000,99-315,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,99-31+,20000000,40000000,99-316,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,99-315,10000000,20000000,100-000,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,99-316,20000000,40000000,100-002,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,99-317,10000000,20000000,100-003,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-000,20000000,40000000,100-003,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-001,10000000,20000000,100-003,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-002,20000000,40000000,100-00+,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-003,10000000,20000000,100-006,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-00+,20000000,40000000,100-010,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-005,10000000,20000000,100-011,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-006,20000000,40000000,100-011,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-007,10000000,20000000,100-011,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-010,20000000,40000000,100-012,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-011,10000000,20000000,100-01+,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-012,20000000,40000000,100-016,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-013,10000000,20000000,100-017,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-01+,20000000,40000000,100-017,20000000,40000000,
2023-12-24 20:28:28.255 ,9128283H1,100-015,10000000,20000000,100-017,10000000,20000000,
2023-12-24 20:28:28.255 ,9128283H1,100-016,20000000,40000000,100-020,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-017,10000000,20000000,100-022,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-020,20000000,40000000,100-02+,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-021,10000000,20000000,100-025,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-022,20000000,40000000,100-025,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-023,10000000,20000000,100-025,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-02+,20000000,40000000,100-026,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-025,10000000,20000000,100-030,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-026,20000000,40000000,100-032,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-027,10000000,20000000,100-033,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-030,20000000,40000000,100-033,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-031,10000000,20000000,100-033,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-032,20000000,40000000,100-03+,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-033,10000000,20000000,100-036,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-03+,20000000,40000000,100-040,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-035,10000000,20000000,100-041,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-036,20000000,40000000,100-041,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-037,10000000,20000000,100-041,10000000,20000000,
2023-12-24 20:28:28.256 ,9128283H1,100-040,20000000,40000000,100-042,20000000,40000000,
2023-12-24 20:28:28.256 ,9128283H1,100-041,10000000,20000000,100-04+,10000000,20000000,
